longitude latitude Probability(%)	
103.309330 2.954980 0.352772
103.309330 3.154980 0.275719
103.309330 3.354980 0.227006
103.309330 3.554980 0.176730
103.309330 3.754980 0.144863
103.309330 3.954980 0.119520
103.309330 4.154980 0.092630
103.309330 4.354980 0.069190
103.309330 4.554980 0.048824
103.309330 4.754980 0.035371
103.309330 4.954980 0.025374
103.509330 -4.845020 58.258043
103.509330 -4.645020 55.629883
103.509330 -4.445020 53.984565
103.509330 -4.245020 47.138573
103.509330 -4.045020 42.739704
103.509330 -3.845020 41.236848
103.509330 -3.645020 39.775432
103.509330 -3.445020 38.488564
103.509330 -3.245020 37.086674
103.509330 -3.045020 36.113426
103.509330 -2.845020 35.482150
103.509330 -2.645020 35.107697
103.509330 -2.445020 34.952321
103.509330 -2.245020 34.943586
103.509330 -2.045020 34.974123
103.509330 -1.845020 35.040873
103.509330 -1.645020 35.141481
103.509330 -1.445020 33.317922
103.509330 -1.245020 27.156049
103.509330 -1.045020 20.378896
103.509330 -0.845020 18.882071
103.509330 -0.445020 19.039460
103.509330 -0.245020 23.681572
103.509330 -0.045020 29.341048
103.509330 0.154980 29.477058
103.509330 0.354980 28.133850
103.509330 0.754980 18.767507
103.509330 1.354980 7.116527
103.509330 1.554980 4.977656
103.509330 1.754980 3.478314
103.509330 1.954980 2.476888
103.509330 2.154980 1.730726
103.509330 2.354980 1.196432
103.509330 2.554980 0.825660
103.509330 2.754980 0.501724
103.709330 -4.845020 54.833323
103.709330 -4.645020 53.801921
103.709330 -4.445020 48.728553
103.709330 -4.245020 43.482362
103.709330 -4.045020 40.328889
103.709330 -3.845020 38.623913
103.709330 -3.645020 37.486736
103.709330 -3.445020 36.456663
103.709330 -3.245020 35.649618
103.709330 -3.045020 35.095676
103.709330 -2.845020 34.743322
103.709330 -2.645020 34.565183
103.709330 -2.445020 34.511085
103.709330 -2.245020 34.562961
103.709330 -2.045020 34.659790
103.709330 -1.845020 34.775286
103.709330 -1.645020 32.963864
103.709330 -1.445020 26.866090
103.709330 -1.245020 20.170407
103.709330 -1.045020 14.197216
103.709330 0.154980 19.187218
103.709330 0.754980 11.267664
103.709330 1.354980 4.937816
103.709330 1.554980 3.478314
103.709330 1.754980 2.494888
103.709330 1.954980 1.793438
103.709330 2.154980 1.305801
103.709330 2.354980 0.935439
103.709330 2.554980 0.635550
103.909330 -5.045020 54.173910
103.909330 -4.845020 53.306813
103.909330 -4.645020 48.791185
103.909330 -4.445020 43.588295
103.909330 -4.245020 40.379550
103.909330 -4.045020 38.309397
103.909330 -3.845020 36.453925
103.909330 -3.645020 35.579502
103.909330 -3.445020 35.027960
103.909330 -3.245020 34.627994
103.909330 -3.045020 34.354692
103.909330 -2.845020 34.212183
103.909330 -2.645020 34.162347
103.909330 -2.445020 34.192237
103.909330 -2.245020 34.274197
103.909330 -2.045020 34.404754
103.909330 -1.845020 32.621403
103.909330 -1.645020 26.588530
103.909330 -1.445020 19.962605
103.909330 -1.245020 14.057525
103.909330 -1.045020 9.798896
103.909330 0.954980 5.822031
103.909330 1.354980 3.455668
103.909330 1.554980 2.476888
103.909330 1.754980 1.793438
103.909330 1.954980 1.314149
103.909330 2.154980 0.962102
103.909330 2.354980 0.703925
104.109330 -5.445020 58.155623
104.109330 -5.245020 54.602028
104.109330 -5.045020 52.755557
104.109330 -4.845020 48.608489
104.109330 -4.645020 43.532707
104.109330 -4.445020 40.190999
104.109330 -4.245020 38.058109
104.109330 -4.045020 36.211269
104.109330 -3.845020 35.040647
104.109330 -3.645020 34.324319
104.109330 -3.445020 34.069529
104.109330 -3.245020 33.905058
104.109330 -3.045020 33.821660
104.109330 -2.845020 33.804884
104.109330 -2.645020 33.847398
104.109330 -2.445020 33.929788
104.109330 -2.245020 34.046575
104.109330 -2.045020 34.186442
104.109330 -1.845020 32.424447
104.109330 -1.645020 23.553787
104.109330 -1.445020 14.707809
104.109330 -1.245020 9.707969
104.109330 -1.045020 6.715242
104.109330 1.154980 3.010603
104.109330 1.554980 1.780219
104.109330 1.754980 1.305801
104.109330 1.954980 0.965528
104.309330 -5.645020 63.092560
104.309330 -5.445020 57.609921
104.309330 -5.245020 53.423400
104.309330 -5.045020 48.364415
104.309330 -4.845020 43.293102
104.309330 -4.645020 39.912957
104.309330 -4.445020 37.781638
104.309330 -4.245020 35.914727
104.309330 -4.045020 34.732136
104.309330 -3.845020 34.003524
104.309330 -3.645020 33.592407
104.309330 -3.445020 33.418811
104.309330 -3.245020 33.399630
104.309330 -3.045020 33.426537
104.309330 -2.845020 33.490526
104.309330 -2.645020 33.584597
104.309330 -2.445020 33.704288
104.309330 -2.245020 33.841573
104.309330 -2.045020 32.093069
104.309330 -1.845020 26.160137
104.309330 -1.645020 19.646490
104.309330 -1.445020 12.769562
104.309330 -1.245020 7.861498
104.309330 -0.445020 3.161916
104.309330 0.154980 4.029065
104.309330 0.354980 3.971103
104.309330 0.754980 2.978146
104.509330 -5.645020 60.313518
104.509330 -5.445020 55.108169
104.509330 -5.245020 49.544382
104.509330 -5.045020 43.636844
104.509330 -4.845020 39.850987
104.509330 -4.645020 37.470279
104.509330 -4.445020 35.594025
104.509330 -4.245020 34.417623
104.509330 -4.045020 33.684478
104.509330 -3.845020 33.266757
104.509330 -3.645020 33.058595
104.509330 -3.445020 32.988565
104.509330 -3.245020 33.033667
104.509330 -3.045020 33.122728
104.509330 -2.845020 33.234265
104.509330 -2.645020 33.361251
104.509330 -2.445020 33.501547
104.509330 -2.245020 33.650479
104.509330 -2.045020 31.915254
104.509330 -0.445020 2.037107
104.509330 -0.245020 2.324505
104.509330 -0.045020 2.476888
104.509330 0.954980 1.590423
104.509330 1.154980 1.292516
104.709330 -5.445020 49.536164
104.709330 -5.245020 44.470761
104.709330 -5.045020 40.502507
104.709330 -4.845020 37.835909
104.709330 -4.645020 35.632636
104.709330 -4.445020 34.096020
104.709330 -4.245020 33.360307
104.709330 -4.045020 32.944150
104.709330 -3.845020 32.733691
104.709330 -3.645020 32.663321
104.709330 -3.445020 32.679137
104.709330 -3.245020 32.756258
104.709330 -3.045020 32.880797
104.709330 -2.845020 33.016439
104.709330 -2.645020 33.159773
104.709330 -2.445020 33.309470
104.709330 -2.245020 31.594008
104.709330 -2.045020 25.754370
104.709330 0.754980 1.282645
104.909330 -5.645020 50.933224
104.909330 -5.445020 45.313015
104.909330 -5.245020 41.363864
104.909330 -5.045020 38.452942
104.909330 -4.845020 36.146665
104.909330 -4.645020 34.338856
104.909330 -4.445020 33.271814
104.909330 -4.245020 32.659361
104.909330 -4.045020 32.407210
104.909330 -3.845020 32.336498
104.909330 -3.645020 32.354731
104.909330 -3.445020 32.426508
104.909330 -3.245020 32.536873
104.909330 -3.045020 32.669843
104.909330 -2.845020 32.819602
104.909330 -2.645020 32.972380
104.909330 -2.445020 33.128153
104.909330 -0.245020 0.962102
105.109330 -5.645020 48.472447
105.109330 -5.445020 43.055920
105.109330 -5.245020 39.324836
105.109330 -5.045020 36.873754
105.109330 -4.845020 34.859202
105.109330 -4.645020 33.424044
105.109330 -4.445020 32.601821
105.109330 -4.245020 32.209350
105.109330 -4.045020 32.047035
105.109330 -3.845020 32.029809
105.109330 -3.645020 32.101931
105.109330 -3.445020 32.211781
105.109330 -3.245020 32.340712
105.109330 -3.045020 32.484452
105.109330 -2.845020 32.635661
105.109330 -2.645020 32.791182
105.109330 -2.445020 31.105059
105.309330 -5.445020 41.411934
105.309330 -5.245020 38.245054
105.309330 -5.045020 36.084528
105.309330 -4.845020 34.021701
105.309330 -4.645020 32.787376
105.309330 -4.445020 32.127419
105.309330 -4.245020 31.856243
105.309330 -4.045020 31.768950
105.309330 -3.845020 31.798875
105.309330 -3.645020 31.889578
105.309330 -3.445020 32.014675
105.309330 -3.245020 32.156761
105.309330 -3.045020 32.307661
105.309330 -2.845020 32.461603
105.309330 -2.645020 32.617525
105.309330 -2.445020 30.939795
105.309330 -2.045020 14.067443
105.509330 -5.645020 43.178254
105.509330 -5.445020 39.631859
105.509330 -5.245020 37.069142
105.509330 -5.045020 35.057313
105.509330 -4.845020 33.340521
105.509330 -4.645020 32.345242
105.509330 -4.445020 31.822141
105.509330 -4.245020 31.595793
105.509330 -4.045020 31.543976
105.509330 -3.845020 31.594782
105.509330 -3.645020 31.703091
105.509330 -3.445020 31.834296
105.509330 -3.245020 31.982513
105.509330 -3.045020 32.133801
105.509330 -2.845020 32.287095
105.509330 -2.645020 32.443420
105.509330 -2.445020 30.774135
105.509330 -2.045020 13.995370
105.509330 -1.845020 8.360817
105.509330 -1.645020 5.020765
105.709330 -5.845020 44.985984
105.709330 -5.645020 40.624670
105.709330 -5.445020 37.834287
105.709330 -5.245020 35.860473
105.709330 -5.045020 33.965097
105.709330 -4.845020 32.647903
105.709330 -4.645020 31.893390
105.709330 -4.445020 31.508640
105.709330 -4.245020 31.357578
105.709330 -4.045020 31.347303
105.709330 -3.845020 31.416719
105.709330 -3.645020 31.530046
105.709330 -3.445020 31.665001
105.709330 -3.245020 31.810177
105.709330 -3.045020 31.964202
105.709330 -2.845020 32.117879
105.709330 -2.045020 12.166337
105.709330 -1.845020 7.516086
105.909330 -3.845020 31.238192
105.909330 -3.245020 31.643187
105.909330 -3.045020 31.795229
105.909330 -2.645020 30.300502
105.909330 -2.445020 22.020140
105.909330 -2.245020 13.791720
105.909330 -2.045020 9.139848
105.909330 -1.845020 6.013065
105.909330 -1.645020 3.877626
106.109330 -2.845020 29.996143
106.109330 -2.645020 24.453948
106.109330 -2.445020 18.390821
106.109330 -2.245020 11.995254
106.109330 -2.045020 7.418228
106.109330 -1.845020 4.568601
106.309330 -2.845020 29.834154
106.309330 -2.645020 21.683539
106.309330 -2.445020 13.593566
106.509330 -3.045020 29.533720
106.509330 -2.845020 24.080859
106.509330 -2.645020 18.116689
106.709330 -3.045020 23.838726
