station_id,station_name,station_sequence_no,station_id_no_nga,station_latitude,station_longitude,vs30_selected_for_analysis,new_z1_cvmsi,new_z25_cvmsi
2563,NGNH20,2635,NGNH20,35.7839,137.72,529.77,-999,-999
2564,NGNH21,2636,NGNH21,35.8283,137.927,507.69,-999,-999
2565,NGNH22,2637,NGNH22,35.7914,138.085,938.5,-999,-999
2566,NGNH23,2638,NGNH23,35.6024,137.613,524.27,-999,-999
2567,NGNH24,2639,NGNH24,35.612,137.883,464.24,-999,-999
2568,NGNH25,2640,NGNH25,35.2953,137.93,622.92,-999,-999
2569,NGNH30,2641,NGNH30,36.0609,137.688,456.56,-999,-999
2570,NGNH31,2642,NGNH31,36.1153,137.942,526.87,-999,-999
2571,NGNH32,2643,NGNH32,36.2546,137.993,309.6,-999,-999
2572,NGNH33,2644,NGNH33,36.4567,137.967,435.4,-999,-999
2573,NGNH34,2645,NGNH34,36.5296,137.823,489,-999,-999
2574,NGNH35,2646,NGNH35,36.3793,137.823,511.93,-999,-999
2575,NGNH37,2647,NGNH37,36.3277,138.5,338.37,-999,-999
2576,NIG001,2648,NIG001,38.2584,138.434,648.63,-999,-999
2577,NIG004,2649,NIG004,37.8205,138.279,318.62,-999,-999
2578,NIG006,2650,NIG006,38.4501,139.496,216.37,-999,-999
2579,NIG007,2651,NIG007,38.2301,139.486,291.32,-999,-999
2580,NIGH02,2652,NIGH02,38.2769,139.552,360,-999,-999
2581,NIGH14,2653,NIGH14,37.0272,138.855,437.64,-999,-999
2582,SIT001,2654,SIT001,36.2428,139.194,292.56,-999,-999
2583,SIT002,2655,SIT002,36.1476,139.388,298.99,-999,-999
2584,SIT003,2656,SIT003,36.072,139.697,99.93,-999,-999
2585,SIT004,2657,SIT004,36.1179,139.105,277.33,-999,-999
2586,SIT005,2658,SIT005,36.0562,139.263,274.77,-999,-999
2587,SIT006,2659,SIT006,35.9954,139.071,576.86,-999,-999
2588,SIT007,2660,SIT007,36.054,139.391,498.34,-999,-999
2589,SIT008,2661,SIT008,35.9745,139.753,144.81,-999,-999
2590,SIT009,2662,SIT009,35.9034,139.483,312.77,-999,-999
2591,SIT010,2663,SIT010,35.9065,139.648,152.33,-999,-999
2592,SIT011,2664,SIT011,35.8098,139.721,130.47,-999,-999
2593,SIT012,2665,SIT012,35.8401,139.322,710.53,-999,-999
2594,SIT013,2666,SIT013,35.7965,139.466,252.18,-999,-999
2595,SIT014,2667,SIT014,35.9954,138.801,310,-999,-999
2596,SITH03,2668,SITH03,35.8958,139.387,331.9,-999,-999
2597,SITH04,2669,SITH04,35.7996,139.538,324.63,-999,-999
2598,SITH05,2670,SITH05,36.1478,139.054,670.21,-999,-999
2599,SITH06,2671,SITH06,36.11,139.293,369.4,-999,-999
2600,SITH07,2672,SITH07,35.9086,139.152,705.45,-999,-999
2601,SITH08,2673,SITH08,36.0243,138.972,520.6,-999,-999
2602,SITH09,2674,SITH09,36.0683,139.102,913.47,-999,-999
2603,SITH10,2675,SITH10,35.9933,139.222,542,-999,-999
2604,SITH11,2676,SITH11,35.8605,139.276,371.62,-999,-999
2605,SZO008,2677,SZO008,35.096,138.866,352.99,-999,-999
2606,SZO009,2678,SZO009,35.1971,138.913,508.3,-999,-999
2607,SZO010,2679,SZO010,35.3091,138.935,400.95,-999,-999
2608,SZO011,2680,SZO011,35.2128,138.602,300.91,-999,-999
2609,SZO012,2681,SZO012,35.1271,138.621,389.86,-999,-999
2610,SZO013,2682,SZO013,35.041,138.476,131.82,-999,-999
2611,SZO014,2683,SZO014,34.9649,138.374,400.39,-999,-999
2612,SZO015,2684,SZO015,35.2435,138.341,542.88,-999,-999
2613,SZO021,2685,SZO021,35.0969,138.133,642.59,-999,-999
2614,SZO022,2686,SZO022,35.0916,137.814,356.95,-999,-999
2615,SZO026,2687,SZO026,34.9816,137.898,483.42,-999,-999
2616,SZO028,2688,SZO028,34.9524,139.138,655.45,-999,-999
2617,SZOH29,2689,SZOH29,35.3038,138.2,519.76,-999,-999
2618,SZOH30,2690,SZOH30,35.2201,137.921,505.73,-999,-999
2619,SZOH31,2691,SZOH31,34.9365,138.08,397.58,-999,-999
2620,SZOH32,2692,SZOH32,35.0053,137.844,579.17,-999,-999
2621,SZOH33,2693,SZOH33,35.0113,138.356,519.79,-999,-999
2622,SZOH34,2694,SZOH34,35.1271,138.427,430.19,-999,-999
2623,SZOH35,2695,SZOH35,34.9434,139.089,158.33,-999,-999
2624,SZOH36,2696,SZOH36,34.9109,138.204,676.54,-999,-999
2625,SZOH37,2697,SZOH37,35.1995,138.569,365.95,-999,-999
2626,SZOH38,2698,SZOH38,35.0821,138.981,588.47,-999,-999
2627,SZOH42,2699,SZOH42,34.9723,138.916,152.94,-999,-999
2628,SZOH43,2700,SZOH43,34.9706,138.495,323.47,-999,-999
2629,TCG001,2701,TCG001,36.9417,140.083,579.74,-999,-999
2630,TCG006,2702,TCG006,36.7639,140.13,464.72,-999,-999
2631,TCG007,2703,TCG007,36.5692,139.886,597.75,-999,-999
2632,TCG008,2704,TCG008,36.56,139.768,265.6,-999,-999
2633,TCG011,2705,TCG011,36.3867,139.615,415.08,-999,-999
2634,TCG012,2706,TCG012,36.2859,139.805,356.72,-999,-999
2635,TCG013,2707,TCG013,36.4368,140.023,369.05,-999,-999
2636,TCG014,2708,TCG014,36.545,140.174,401.69,-999,-999
2637,TCGH06,2709,TCGH06,36.4427,139.954,368.94,-999,-999
2638,TCGH12,2710,TCGH12,36.6928,139.988,343.68,-999,-999
2639,TCGH13,2711,TCGH13,36.7311,140.181,573.6,-999,-999
2640,TCGH15,2712,TCGH15,36.5564,139.867,423,-999,-999
2641,TCGH16,2713,TCGH16,36.5449,140.078,213.2,-999,-999
2642,TKY001,2714,TKY001,35.8029,139.096,449.92,-999,-999
2643,TKY002,2715,TKY002,35.7304,139.145,473.23,-999,-999
2644,TKY003,2716,TKY003,35.7968,139.291,215.02,-999,-999
2645,TKY004,2717,TKY004,35.6282,139.403,302.26,-999,-999
2646,TKY005,2718,TKY005,35.5782,139.416,242.27,-999,-999
2647,TKY006,2719,TKY006,35.699,139.503,266.05,-999,-999
2648,TKY007,2720,TKY007,35.7107,139.686,261.65,-999,-999
2649,TKY013,2721,TKY013,35.6596,139.834,261,-999,-999
2650,TKY014,2722,TKY014,35.689,139.835,225.52,-999,-999
2651,TKY015,2723,TKY015,35.7313,139.812,216.59,-999,-999
2652,TKY016,2724,TKY016,35.6485,139.799,232,-999,-999
2653,TKY017,2725,TKY017,35.6474,139.809,263,-999,-999
2654,TKY018,2726,TKY018,35.6551,139.811,200,-999,-999
2655,TKY020,2727,TKY020,35.6657,139.809,228,-999,-999
2656,TKY021,2728,TKY021,35.6876,139.819,221.35,-999,-999
2657,TKY022,2729,TKY022,35.6874,139.796,266,-999,-999
2658,TKY023,2730,TKY023,35.7254,139.825,216.59,-999,-999
2659,TKY024,2731,TKY024,35.7401,139.862,207.17,-999,-999
2660,TKY025,2732,TKY025,35.7138,139.897,223.12,-999,-999
2661,TKY026,2733,TKY026,35.6704,139.863,229.62,-999,-999
2662,TKY027,2734,TKY027,35.6926,139.891,233.07,-999,-999
2663,TKY028,2735,TKY028,35.6685,139.789,390.12,-999,-999
2664,TKYH11,2736,TKYH11,35.6081,139.816,365.19,-999,-999
2665,TKYH12,2737,TKYH12,35.6669,139.268,325.71,-999,-999
2666,TKYH13,2738,TKYH13,35.6984,139.131,1110.06,-999,-999
2667,TYM002,2739,TYM002,36.866,136.975,163.44,-999,-999
2668,TYM003,2740,TYM003,36.8163,137.419,618.63,-999,-999
2669,TYM004,2741,TYM004,36.8624,137.527,486.47,-999,-999
2670,TYM005,2742,TYM005,36.7824,137.08,181.74,-999,-999
2671,TYM006,2743,TYM006,36.6716,136.897,298.5,-999,-999
2672,TYM007,2744,TYM007,36.6686,137.211,328.81,-999,-999
2673,TYM008,2745,TYM008,36.6086,137.283,448.43,-999,-999
2674,TYM009,2746,TYM009,36.5864,137.141,429.13,-999,-999
2675,TYM010,2747,TYM010,36.56,136.887,435.59,-999,-999
2676,TYM011,2748,TYM011,36.5781,137.385,471.23,-999,-999
2677,TYM012,2749,TYM012,36.4411,137.035,461.74,-999,-999
2678,TYMH01,2750,TYMH01,36.8836,136.931,382.88,-999,-999
2679,TYMH04,2751,TYMH04,36.7883,137.472,662.97,-999,-999
2680,TYMH05,2752,TYMH05,36.5706,136.961,627.64,-999,-999
2681,TYMH06,2753,TYMH06,36.5681,137.163,570,-999,-999
2682,TYMH07,2754,TYMH07,36.4375,137.042,425.88,-999,-999
2683,YMN001,2755,YMN001,35.7895,138.92,761.98,-999,-999
2684,YMN002,2756,YMN002,35.6132,138.947,287.93,-999,-999
2685,YMN003,2757,YMN003,35.4648,138.813,409.78,-999,-999
2686,YMN004,2758,YMN004,35.702,138.727,382.07,-999,-999
2687,YMN005,2759,YMN005,35.6548,138.568,190.5,-999,-999
2688,YMN006,2760,YMN006,35.4684,138.607,433.24,-999,-999
2689,YMN007,2761,YMN007,35.2791,138.465,411.03,-999,-999
2690,YMN008,2762,YMN008,35.432,138.332,445.67,-999,-999
2691,YMN009,2763,YMN009,35.4965,138.463,260.38,-999,-999
2692,YMN010,2764,YMN010,35.7918,138.41,570.83,-999,-999
2693,YMN011,2765,YMN011,35.6382,138.383,229.65,-999,-999
2694,YMNH08,2766,YMNH08,35.6863,138.737,450.075,-999,-999
2695,YMNH09,2767,YMNH09,35.4294,138.336,768.38,-999,-999
2696,YMNH10,2768,YMNH10,35.5319,138.312,771.43,-999,-999
2697,YMNH11,2769,YMNH11,35.6215,138.981,295.14,-999,-999
2698,YMNH12,2770,YMNH12,35.5591,138.452,447.44,-999,-999
2699,YMNH13,2771,YMNH13,35.3476,138.423,788.41,-999,-999
2700,YMNH14,2772,YMNH14,35.5082,138.971,309.26,-999,-999
2701,YMNH15,2773,YMNH15,35.5291,138.608,578.95,-999,-999
2702,YMNH16,2774,YMNH16,35.7389,138.568,655.45,-999,-999
2703,YMT001,2775,YMT001,38.914,139.813,177.81,-999,-999
2704,YMT002,2776,YMT002,38.7679,140.296,365.59,-999,-999
2705,YMT003,2777,YMT003,38.7292,139.801,368.93,-999,-999
2706,YMT004,2778,YMT004,38.6276,139.589,471.42,-999,-999
2707,YMT005,2779,YMT005,38.607,140.162,192.29,-999,-999
2708,YMT006,2780,YMT006,38.6001,140.405,130.69,-999,-999
2709,YMT007,2781,YMT007,38.4306,140.391,407.5,-999,-999
2710,YMT008,2782,YMT008,38.3856,139.992,339.92,-999,-999
2711,YMT009,2783,YMT009,38.3898,140.274,443.63,-999,-999
2712,YMT010,2784,YMT010,38.2604,140.349,511.95,-999,-999
2713,YMT011,2785,YMT011,38.1502,140.267,235.79,-999,-999
2714,YMT012,2786,YMT012,38.1074,140.043,373.7,-999,-999
2715,YMT013,2787,YMT013,38.0621,139.758,389.18,-999,-999
2716,YMT015,2788,YMT015,37.9043,140.1,164.79,-999,-999
2717,YMT016,2789,YMT016,38.7895,140.018,339.43,-999,-999
2718,YMT017,2790,YMT017,38.7909,140.313,410.57,-999,-999
2719,YMTH02,2791,YMTH02,38.2664,140.262,279,-999,-999
2720,YMTH03,2792,YMTH03,38.1006,140.159,899.84,-999,-999
2721,YMTH04,2793,YMTH04,38.0783,140.301,247.62,-999,-999
2722,YMTH05,2794,YMTH05,37.9853,139.805,533.12,-999,-999
2723,YMTH06,2795,YMTH06,37.9603,140.187,261.09,-999,-999
2724,YMTH07,2796,YMTH07,37.8931,140.031,371.57,-999,-999
2725,YMTH08,2797,YMTH08,38.9672,140.037,320.31,-999,-999
2726,YMTH09,2798,YMTH09,38.7469,140.181,291.48,-999,-999
2727,YMTH11,2799,YMTH11,38.7103,140.558,411.97,-999,-999
2728,YMTH12,2800,YMTH12,38.6328,140.009,366.93,-999,-999
2729,YMTH13,2801,YMTH13,38.4675,139.764,576.97,-999,-999
2730,YMTH14,2802,YMTH14,38.3831,139.995,310.88,-999,-999
2731,YMTH15,2803,YMTH15,38.4228,140.128,285.91,-999,-999
2732,AKT001,2804,AKT001,40.3279,140.743,417.31,-999,-999
2733,AKT002,2805,AKT002,40.2677,140.566,242.55,-999,-999
2734,AKT003,2806,AKT003,40.2782,140.263,506.26,-999,-999
2735,AKT004,2807,AKT004,40.3888,139.983,459.87,-999,-999
2736,AKT005,2808,AKT005,40.2032,140.029,207.26,-999,-999
2737,AKT006,2809,AKT006,40.2152,140.787,279.36,-999,-999
2738,AKT007,2810,AKT007,40.046,140.081,232.58,-999,-999
2739,AKT010,2811,AKT010,39.7225,140.1,425.15,-999,-999
2740,AKT021,2812,AKT021,39.995,140.403,620.59,-999,-999
2741,AKTH04,2813,AKTH04,39.1711,140.716,458.73,-999,-999
2742,AKTH07,2814,AKTH07,40.4536,140.843,349.54,-999,-999
2743,AKTH08,2815,AKTH08,40.3161,140.238,471.98,-999,-999
2744,AKTH09,2816,AKTH09,40.2728,140.463,319.63,-999,-999
2745,AKTH10,2817,AKTH10,40.2975,140.585,333.55,-999,-999
2746,AKTH14,2818,AKTH14,40.0594,140.812,232.58,-999,-999
2747,AOM001,2819,AOM001,41.5267,140.924,474.23,-999,-999
2748,AOM002,2820,AOM002,41.328,140.813,351.86,-999,-999
2749,AOM003,2821,AOM003,41.4053,141.169,184.21,-999,-999
2750,AOM004,2822,AOM004,41.4087,141.449,337.17,-999,-999
2751,AOM005,2823,AOM005,41.2948,141.197,287.59,-999,-999
2752,AOM006,2824,AOM006,41.1976,140.997,269.21,-999,-999
2753,AOM007,2825,AOM007,41.2256,141.396,229.04,-999,-999
2754,AOM008,2826,AOM008,41.084,141.255,364.18,-999,-999
2755,AOM009,2827,AOM009,40.9665,141.373,387.49,-999,-999
2756,AOM010,2828,AOM010,40.8721,141.142,243.62,-999,-999
2757,AOM011,2829,AOM011,40.6803,141.367,256.47,-999,-999
2758,AOM012,2830,AOM012,40.5138,141.48,231.46,-999,-999
2759,AOM013,2831,AOM013,40.4124,141.28,307.77,-999,-999
2760,AOM014,2832,AOM014,40.4371,140.941,291.2,-999,-999
2761,AOM015,2833,AOM015,40.4738,140.631,430.01,-999,-999
2762,AOM016,2834,AOM016,40.6018,140.499,257.48,-999,-999
2763,AOM017,2835,AOM017,40.6363,139.928,665.58,-999,-999
2764,AOM018,2836,AOM018,40.7782,140.198,540.68,-999,-999
2765,AOM019,2837,AOM019,40.8152,140.447,129.8,-999,-999
2766,AOM020,2838,AOM020,40.8193,140.75,183.99,-999,-999
2767,AOM021,2839,AOM021,40.6152,141.208,249.14,-999,-999
2768,AOM022,2840,AOM022,40.9924,140.915,341.8,-999,-999
2769,AOM023,2841,AOM023,40.9676,140.433,199.05,-999,-999
2770,AOM024,2842,AOM024,41.0473,140.64,166.47,-999,-999
2771,AOM025,2843,AOM025,41.1795,140.48,294.59,-999,-999
2772,AOM026,2844,AOM026,41.1281,140.311,217.53,-999,-999
2773,AOM027,2845,AOM027,41.1453,140.822,268.3,-999,-999
2774,AOM028,2846,AOM028,40.7002,140.919,456.69,-999,-999
2775,AOM029,2847,AOM029,40.5758,140.296,439.23,-999,-999
2776,AOMH01,2848,AOMH01,41.5246,140.916,301.99,-999,-999
2777,AOMH03,2849,AOMH03,41.2313,140.993,653.67,-999,-999
2778,AOMH04,2850,AOMH04,40.8497,140.679,519.66,-999,-999
2779,AOMH05,2851,AOMH05,40.8537,141.107,238.3,-999,-999
2780,AOMH06,2852,AOMH06,40.9638,141.377,434.43,-999,-999
2781,AOMH07,2853,AOMH07,40.7419,140.027,572.1,-999,-999
2782,AOMH08,2854,AOMH08,40.7592,140.316,297.79,-999,-999
2783,AOMH09,2855,AOMH09,40.6172,140.353,261.02,-999,-999
2784,AOMH10,2856,AOMH10,40.6064,140.668,329.03,-999,-999
2785,AOMH11,2857,AOMH11,40.5773,140.999,539.29,-999,-999
2786,AOMH12,2858,AOMH12,40.5819,141.158,281,-999,-999
2787,AOMH13,2859,AOMH13,40.5767,141.449,154.27,-999,-999
2788,AOMH14,2860,AOMH14,40.5461,140.276,360.65,-999,-999
2789,AOMH15,2861,AOMH15,40.4814,140.56,577.54,-999,-999
2790,AOMH16,2862,AOMH16,40.4597,141.096,225.75,-999,-999
2791,AOMH17,2863,AOMH17,40.4465,141.341,378.36,-999,-999
2792,AOMH18,2864,AOMH18,40.2934,141.018,369.11,-999,-999
2793,FKSH11,2865,FKSH11,37.1976,140.342,239.83,-999,-999
2794,FKSH16,2866,FKSH16,37.7613,140.38,531.61,-999,-999
2795,HKD159,2867,HKD159,41.7162,141.003,247.93,-999,-999
2796,HKD161,2868,HKD161,41.6795,140.433,129.46,-999,-999
2797,HKD162,2869,HKD162,41.4862,140.247,316.35,-999,-999
2798,HKD163,2870,HKD163,41.4339,140.111,488.32,-999,-999
2799,IWT001,2871,IWT001,40.4099,141.719,265.63,-999,-999
2800,IWT002,2872,IWT002,40.1819,141.764,422.64,-999,-999
2801,IWT003,2873,IWT003,40.0083,141.886,228.53,-999,-999
2802,IWT004,2874,IWT004,39.7369,141.97,406.15,-999,-999
2803,IWT005,2875,IWT005,39.6472,141.946,476.8,-999,-999
2804,IWT006,2876,IWT006,39.4806,141.965,229.89,-999,-999
2805,IWT007,2877,IWT007,39.2701,141.856,363.96,-999,-999
2806,IWT009,2878,IWT009,39.0187,141.403,516.53,-999,-999
2807,IWT013,2879,IWT013,39.3367,141.538,494.39,-999,-999
2808,IWT014,2880,IWT014,39.4844,141.147,314.6,-999,-999
2809,IWT016,2881,IWT016,39.5997,141.679,405.16,-999,-999
2810,IWT017,2882,IWT017,39.6336,141.438,455.97,-999,-999
2811,IWT018,2883,IWT018,39.6953,141.148,347.45,-999,-999
2812,IWT019,2884,IWT019,39.8491,141.803,339.09,-999,-999
2813,IWT020,2885,IWT020,39.7841,141.329,134.39,-999,-999
2814,IWT021,2886,IWT021,39.9203,141.082,331,-999,-999
2815,IWT022,2887,IWT022,40.1011,141.052,392.5,-999,-999
2816,IWT023,2888,IWT023,40.0366,141.45,519.73,-999,-999
2817,IWTH01,2889,IWTH01,40.2356,141.346,438.04,-999,-999
2818,IWTH02,2890,IWTH02,39.8222,141.386,389.57,-999,-999
2819,IWTH03,2891,IWTH03,39.7992,141.656,732.56,-999,-999
2820,IWTH06,2892,IWTH06,40.2583,141.174,431.65,-999,-999
2821,IWTH07,2893,IWTH07,40.2678,141.574,395.57,-999,-999
2822,IWTH08,2894,IWTH08,40.2658,141.787,304.52,-999,-999
2823,IWTH09,2895,IWTH09,40.0833,141.716,966.82,-999,-999
2824,IWTH10,2896,IWTH10,40.1364,140.956,496.2,-999,-999
2825,IWTH11,2897,IWTH11,40.0783,141.195,343.15,-999,-999
2826,IWTH12,2898,IWTH12,40.1506,141.428,367.94,-999,-999
2827,IWTH13,2899,IWTH13,39.9369,141.553,620.54,-999,-999
2828,IWTH14,2900,IWTH14,39.7407,141.912,816.31,-999,-999
2829,IWTH15,2901,IWTH15,39.6119,141.096,337.5,-999,-999
2830,IWTH16,2902,IWTH16,39.6408,140.95,534.71,-999,-999
2831,IWTH17,2903,IWTH17,39.6414,141.601,1269.78,-999,-999
2832,IWTH18,2904,IWTH18,39.4601,141.681,891.55,-999,-999
2833,IWTH20,2905,IWTH20,39.3406,141.051,288.75,-999,-999
2834,IWTH21,2906,IWTH21,39.4705,141.937,521.09,-999,-999
2835,IWTH22,2907,IWTH22,39.3311,141.305,532.13,-999,-999
2836,IWTH23,2908,IWTH23,39.2712,141.827,922.89,-999,-999
2837,MYG002,2909,MYG002,38.7262,141.511,526.65,-999,-999
2838,MYG003,2910,MYG003,38.7348,141.311,482.07,-999,-999
2839,MYG004,2911,MYG004,38.7292,141.022,479.37,-999,-999
2840,MYG007,2912,MYG007,38.5876,141.251,166.75,-999,-999
2841,MYG011,2913,MYG011,38.3052,141.504,1423.8,-999,-999
2842,Miyagi Great Village,2914,54007,38.4647,140.883,531.25,-999,-999
2843,Nakashinden Town,2915,54008,38.5689,140.859,276.3,-999,-999
2844,Tamati Ono,2916,54009,38.5747,140.784,561.59,-999,-999
2845,Kami Miyagi Miyazaki City,2917,54010,38.6122,140.762,477.55,-999,-999
2846,Shikama Town,2918,54011,38.5461,140.853,334.55,-999,-999
2847,Matsuyama City,2919,54012,38.5117,141.063,436.34,-999,-999
2848,Sanbongi Osaki City,2920,54013,38.5175,140.943,539.87,-999,-999
2849,Iwadeyama,2921,54015,38.6494,140.88,345.55,-999,-999
2850,Misato Miyagi Kitaura - A,2922,54019,38.5411,141.06,278.35,-999,-999
2852,Semine Kurihara City,2923,54026,38.6533,141.072,362.57,-999,-999
2853,Sake City,2924,54031,38.6892,141.191,303.6,-999,-999
2854,Yoneyamacho Tome City,2925,54036,38.6258,141.193,274.23,-999,-999
2855,Minamikatamachi Tore City,2926,54038,38.6617,141.163,300.21,-999,-999
2856,Ishinomaki,2927,54042,38.5067,141.197,530.83,-999,-999
2857,Masuda Natori,2928,54056,38.1681,140.895,319.66,-999,-999
2858,Enda Zao Town,2929,54060,38.0947,140.662,558.33,-999,-999
2859,Shinminami Okawara Town,2930,54062,38.0461,140.734,327.45,-999,-999
2860,Maekawa Miyagi Kawasaki City,2931,54065,38.175,140.647,640.14,-999,-999
2861,Rifu Town,2932,54071,38.3269,140.984,520.7,-999,-999
2862,Amamiya Aobaku Sendai,2933,54080,38.2722,140.872,349.12,-999,-999
2863,Wakabayashi-ku Sendai Tomizuka,2934,54081,38.2411,140.917,295.35,-999,-999
2864,Izumi-ku Sendai Shogen,2935,54083,38.3342,140.889,502.99,-999,-999
2865,Yokote Central City,2936,55203,39.3108,140.57,531.68,-999,-999
2866,Oomagari Hanazono-cho Daisen,2937,55208,39.4506,140.479,262.25,-999,-999
2867,Takanashi Daisen,2938,55429,39.4586,140.51,217.1,-999,-999
2868,Misato Akita City - Tsuchizaki,2939,55432,39.4575,140.584,552.38,-999,-999
2869,Yokote Masuda Tamati Masu,2940,55441,39.1983,140.548,368.34,-999,-999
2870,Hirakamachi Asamai Yokote,2941,55442,39.2603,140.492,325.79,-999,-999
2871,Yokote O Morimachi,2942,55444,39.3394,140.438,346.81,-999,-999
2872,Yokote Ju Monjimachi,2943,55445,39.2208,140.526,343.65,-999,-999
2873,Yamauchi Tsuchibuchi Yokote,2944,55446,39.275,140.624,561.59,-999,-999
2874,Yokote City - Nobita,2945,55447,39.3308,140.478,253.07,-999,-999
2875,Yuzawa Town,2946,55461,39.1469,140.576,655.45,-999,-999
2876,Yuzama Yokobori,2947,55462,39.0578,140.451,570.62,-999,-999
2877,Ugo Town - Nishimonai,2948,55463,39.1972,140.417,317.41,-999,-999
2878,Minase Yuzawa,2949,55465,39.0731,140.59,655.45,-999,-999
2879,Machimukai Town,2950,56362,38.755,140.523,655.45,-999,-999
2880,Shinchicho Yacigoya,2951,57059,37.8764,140.919,342.59,-999,-999
2881,Kitakami Yanagiharach,2952,44B61,39.29,141.113,348.99,-999,-999
2882,Mizusawaku Interior O ganecho,2953,44B71,39.1267,141.142,413.04,-999,-999
2883,Furukawa Osaki City,2954,44B91,38.5717,140.96,248.19,-999,-999
2884,Yuzawa,2955,44BC1,39.1469,140.576,655.45,-999,-999
2885,Shinmachi Wakayu,2956,48A41,38.5367,141.132,359.13,-999,-999
2886,Tome City Nakadacho,2957,48A51,38.7067,141.238,284.45,-999,-999
2887,Kurihara City,2958,48A61,38.8233,140.993,512.26,-999,-999
2888,Ichinoseki Maikawa,2959,4CA71,38.9518,141.22,640.14,-999,-999
2889,Okura Aobaku Sendai,2960,4CAB1,38.3655,140.664,640.14,-999,-999
2890,Sendai Airport,2961,4DF11,38.135,140.931,311.6,-999,-999
2891,Miyagino-ku Sendai Olympics,2962,4.00E+29,38.2583,140.9,421.59,-999,-999
2892,CICESE,2963,-999,31.8683,-116.664,505.23,0,0
2893,CERRO PRIETO GEOTHERMAL,2964,-999,32.4,-115.24,242.05,680,1980
2894,HEROES OF THE REVOLUTION,2965,-999,31.615,-115.882,415.23,0,0
2895,MICHOACAN DE OCAMPO,2966,-999,32.464,-115.316,242.05,700,1160
2896,RANCHO AGUA CALIENTE,2967,-999,32.0203,-116.301,535.24,0,0
2897,RIITO,2968,-999,32.1656,-114.961,242.05,280,2400
2898,RANCHO SAN LUIS,2969,-999,32.116,-115.841,523.99,0,0
2899,EJIDO SALTILLO,2970,-999,32.4222,-115.13,242.05,300,3180
2900,TAMAULIPAS,2971,-999,32.5495,-115.236,242.05,340,2680
2901,TRES HERMANOS,2972,-999,31.69,-116.19,521.76,0,0
2902,Valle de la Trinidad,2973,-999,31.398,-115.714,505.23,0,0
2903,Winterhaven -Sheriff Substation,2974,22,32.739,-114.636,229.92,40,40
2904,El Centro - Imperial & Ross,2975,1711,32.78,-115.567,229.25,380,2920
2905,El Centro - Meloland Geotechnic,2976,1794,32.773,-115.447,186.21,360,2700
2906,El Cajon - Marshall,2977,2140,32.813,-116.975,388.01,0,0
2907,Santee - Mission Gorge & Cottonwood,2978,2143,32.84,-116.974,382.21,0,0
2908,Anza Borrego S.P. - Tierra Blan,2979,2659,32.942,-116.276,585.04,20,2000
2909,San Diego - Ocean Beach Fire St,2980,3121,32.749,-117.242,413.64,0,0
2910,San Diego - 8th & J St,2981,3145,32.71,-117.158,403.47,0,0
2911,San Diego - I5 & Laurel,2982,3146,32.73,-117.169,427.13,0,0
2912,San Diego - Hwy 15 & Ocean,2983,3147,32.702,-117.12,371.81,0,0
2913,San Diego - 54th & College,2984,3148,32.735,-117.08,413.94,0,0
2914,Pacific Beach - Mission,2985,3150,32.795,-117.255,395.25,0,0
2915,San Diego - Balboa,2986,3151,32.822,-117.175,375.61,0,0
2916,Spring Valley - Jamacha,2987,3152,32.71,-117.007,441.78,0,0
2917,San Diego - 45th & Orange,2988,3154,32.754,-117.097,374.5,0,0
2918,San Diego - Mira Mesa,2989,3156,32.915,-117.142,385.54,0,0
2919,La Jolla - UCSD Hospital Grnds,2990,3234,32.877,-117.227,477.44,0,0
2920,Poway - Community Rd,2991,3260,32.954,-117.042,351.77,0,0
2921,Blythe - Fire Station,2992,10021,33.61,-114.715,224.32,0,0
2922,North Shore - Hwy 111,2993,11217,33.511,-115.92,387.53,140,1360
2923,Bombay Beach - Bertram,2994,11627,33.397,-115.776,491.44,200,1860
2924,Cathedral City - Ramon,2995,12108,33.815,-116.461,301,700,860
2925,Sage - Fire Station A,2996,12188,33.605,-116.938,592.15,0,0
2926,Hemet - 1-story Library,2997,12266,33.748,-116.966,304.55,0,0
2928,Orange - Chapman & Esplanada,2999,13067,33.786,-117.809,345.34,320,1940
2929,Santa Ana - Grand & Santa Clara,3000,13069,33.768,-117.85,301.93,320,2100
2930,San Juan Capistrano - I5,3001,13070,33.485,-117.669,350.06,0,1980
2931,Murrieta - Clinton Keith,3002,13081,33.565,-117.264,576.02,0,0
2932,Nuevo - 11th & Lakeview,3003,13095,33.818,-117.133,436.06,0,0
2933,Wildomar - Palomar,3004,13097,33.604,-117.279,338.28,0,0
2934,Encinitas - Village Park,3005,13141,33.054,-117.245,482.19,0,580
2935,San Marcos - Mission,3006,13142,33.144,-117.165,383.71,0,0
2936,Chino Hills - Hwy 71,3007,13162,33.99,-117.718,349.33,200,1420
2937,Irvine - 2-story Caltrans TMC,3008,13208,33.678,-117.753,314.43,0,1480
2938,Moreno Valley - 3-story County,3009,13213,33.913,-117.196,363.36,0,620
2939,Irvine - I5 & Hwy 133,3010,13220,33.678,-117.753,326.97,0,1480
2942,Capistrano Beach - I5/Via Calif,3011,13795,33.466,-117.666,385.49,0,1900
2940,Oceanside B - Fire Station,3012,13333,33.201,-117.331,513.41,0,0
2941,Corona - 2-story Office Bldg,3013,13698,33.856,-117.541,361.96,160,320
