NET	STA	CHA	LOC	STANAME	LAT	LON	ELEV	ONDATE	OFFDATE	EDEPTH	REALTIME
NC	H002	HNE	1	Rancho Rea Rd Aromas	36.87709	-121.64738	151	8/22/12	1/1/00	0	
NC	H002	HNN	1	Rancho Rea Rd Aromas	36.87709	-121.64738	151	8/22/12	1/1/00	0	
NC	H002	HNZ	1	Rancho Rea Rd Aromas	36.87709	-121.64738	151	8/22/12	1/1/00	0	
NC	HCAB	HNE	--	Canada Rd	37.02537	-121.48453	300	4/4/07	6/7/10	0	
NC	HCAB	HNN	--	Canada Rd	37.02537	-121.48453	300	4/4/07	6/7/10	0	
NC	HCAB	HNZ	--	Canada Rd	37.02537	-121.48453	300	4/4/07	6/7/10	0	
NC	HMOB	HNE	--	Monterey #4	36.59935	-121.91814	200	6/10/10	1/1/00	0	
NC	HMOB	HNN	--	Monterey #4	36.59935	-121.91814	200	6/10/10	1/1/00	0	
NC	HMOB	HNZ	--	Monterey #4	36.59935	-121.91814	200	6/10/10	1/1/00	0	
NC	HTU	HNE	--	Tustin Rd	36.82682	-121.64349	175	10/11/07	1/1/00	0	
NC	HTU	HNN	--	Tustin Rd	36.82682	-121.64349	175	10/11/07	1/1/00	0	
NC	HTU	HNZ	--	Tustin Rd	36.82682	-121.64349	175	10/11/07	1/1/00	0	
NC	J001	HNE	1	Sequoia Av Millbrae	37.59273	-122.39227	24	4/23/09	1/1/00	0	
NC	J001	HNN	1	Sequoia Av Millbrae	37.59273	-122.39227	24	4/23/09	1/1/00	0	
NC	J001	HNZ	1	Sequoia Av Millbrae	37.59273	-122.39227	24	4/23/09	1/1/00	0	
NC	J002	HNE	1	Windsor Ct Los Altos Hills	37.36775	-122.15359	175	1/29/09	1/1/00	0	
NC	J002	HNN	1	Windsor Ct Los Altos Hills	37.36775	-122.15359	175	1/29/09	1/1/00	0	
NC	J002	HNZ	1	Windsor Ct Los Altos Hills	37.36775	-122.15359	175	1/29/09	1/1/00	0	
NC	J003	HNE	1	Middlefield Rd Palo Alto	37.4364	-122.13472	5	2/10/09	1/1/00	0	
NC	J003	HNN	1	Middlefield Rd Palo Alto	37.4364	-122.13472	5	2/10/09	1/1/00	0	
NC	J003	HNZ	1	Middlefield Rd Palo Alto	37.4364	-122.13472	5	2/10/09	1/1/00	0	
NC	J004	HNE	1	Tonita Wy Cupertino	37.31746	-122.03645	80	2/18/09	1/1/00	0	
NC	J004	HNN	1	Tonita Wy Cupertino	37.31746	-122.03645	80	2/18/09	1/1/00	0	
NC	J004	HNZ	1	Tonita Wy Cupertino	37.31746	-122.03645	80	2/18/09	1/1/00	0	
NC	J005	HNE	1	Merrimac Dr Campbell	37.29606	-121.96046	57	2/18/09	1/1/00	0	
NC	J005	HNN	1	Merrimac Dr Campbell	37.29606	-121.96046	57	2/18/09	1/1/00	0	
NC	J005	HNZ	1	Merrimac Dr Campbell	37.29606	-121.96046	57	2/18/09	1/1/00	0	
NC	J006	HNE	1	Magdalena Av Los Altos	37.35685	-122.10197	76	3/3/09	1/1/00	0	
NC	J006	HNN	1	Magdalena Av Los Altos	37.35685	-122.10197	76	3/3/09	1/1/00	0	
NC	J006	HNZ	1	Magdalena Av Los Altos	37.35685	-122.10197	76	3/3/09	1/1/00	0	
NC	J007	HNE	1	Finger Av Redwood City	37.49236	-122.24467	6	2/27/09	1/1/00	0	
NC	J007	HNN	1	Finger Av Redwood City	37.49236	-122.24467	6	2/27/09	1/1/00	0	
NC	J007	HNZ	1	Finger Av Redwood City	37.49236	-122.24467	6	2/27/09	1/1/00	0	
NC	J008	HNE	1	18th Av Menlo Park	37.47592	-122.18816	15	3/17/09	1/1/00	0	
NC	J008	HNN	1	18th Av Menlo Park	37.47592	-122.18816	15	3/17/09	1/1/00	0	
NC	J008	HNZ	1	18th Av Menlo Park	37.47592	-122.18816	15	3/17/09	1/1/00	0	
NC	J009	HNE	1	Orval Av Moss Beach	37.51973	-122.51173	16	3/18/09	1/1/00	0	
NC	J009	HNN	1	Orval Av Moss Beach	37.51973	-122.51173	16	3/18/09	1/1/00	0	
NC	J009	HNZ	1	Orval Av Moss Beach	37.51973	-122.51173	16	3/18/09	1/1/00	0	
NC	J010	HNE	1	Filbert St Half Moon Bay	37.45796	-122.43623	23	3/25/09	1/1/00	0	
NC	J010	HNN	1	Filbert St Half Moon Bay	37.45796	-122.43623	23	3/25/09	1/1/00	0	
NC	J010	HNZ	1	Filbert St Half Moon Bay	37.45796	-122.43623	23	3/25/09	1/1/00	0	
NC	J011	HNE	1	Crescent Av Portola Valley	37.36947	-122.21371	206	4/13/09	1/1/00	0	
NC	J011	HNN	1	Crescent Av Portola Valley	37.36947	-122.21371	206	4/13/09	1/1/00	0	
NC	J011	HNZ	1	Crescent Av Portola Valley	37.36947	-122.21371	206	4/13/09	1/1/00	0	
NC	J012	HNE	1	Sondgroth Wy Mountain View	37.40599	-122.10693	28	4/14/09	1/1/00	0	
NC	J012	HNN	1	Sondgroth Wy Mountain View	37.40599	-122.10693	28	4/14/09	1/1/00	0	
NC	J012	HNZ	1	Sondgroth Wy Mountain View	37.40599	-122.10693	28	4/14/09	1/1/00	0	
NC	J013	HNE	1	10th Av San Francisco	37.75602	-122.46669	141	4/15/09	1/1/00	0	
NC	J013	HNN	1	10th Av San Francisco	37.75602	-122.46669	141	4/15/09	1/1/00	0	
NC	J013	HNZ	1	10th Av San Francisco	37.75602	-122.46669	141	4/15/09	1/1/00	0	
NC	J014	HNE	1	Homer Ln Menlo Park	37.41651	-122.18962	40	4/22/09	3/3/10	0	
NC	J014	HNN	1	Homer Ln Menlo Park	37.41651	-122.18962	40	4/22/09	3/3/10	0	
NC	J014	HNZ	1	Homer Ln Menlo Park	37.41651	-122.18962	40	4/22/09	3/3/10	0	
NC	J015	HNE	1	S 9th St San Jose	37.33187	-121.87611	32	5/12/09	1/1/00	0	
NC	J015	HNN	1	S 9th St San Jose	37.33187	-121.87611	32	5/12/09	1/1/00	0	
NC	J015	HNZ	1	S 9th St San Jose	37.33187	-121.87611	32	5/12/09	1/1/00	0	
NC	J016	HNE	1	Sony Hill Redwood City	37.45744	-122.25167	89	5/12/09	1/5/18	0	
NC	J016	HNN	1	Sony Hill Redwood City	37.45744	-122.25167	89	5/12/09	1/5/18	0	
NC	J016	HNZ	1	Sony Hill Redwood City	37.45744	-122.25167	89	5/12/09	1/5/18	0	
NC	J017	HNE	1	Valota Rd Redwood City	37.4612	-122.22899	16	5/26/09	1/1/00	0	
NC	J017	HNN	1	Valota Rd Redwood City	37.4612	-122.22899	16	5/26/09	1/1/00	0	
NC	J017	HNZ	1	Valota Rd Redwood City	37.4612	-122.22899	16	5/26/09	1/1/00	0	
NC	J018	HNE	1	Lebanon Dr Cupertino	37.31959	-122.07355	130	6/8/09	1/1/00	0	
NC	J018	HNN	1	Lebanon Dr Cupertino	37.31959	-122.07355	130	6/8/09	1/1/00	0	
NC	J018	HNZ	1	Lebanon Dr Cupertino	37.31959	-122.07355	130	6/8/09	1/1/00	0	
NC	J019	HNE	1	Santa Cruz Av Menlo Park	37.43433	-122.19835	28	6/16/09	1/1/00	0	
NC	J019	HNN	1	Santa Cruz Av Menlo Park	37.43433	-122.19835	28	6/16/09	1/1/00	0	
NC	J019	HNZ	1	Santa Cruz Av Menlo Park	37.43433	-122.19835	28	6/16/09	1/1/00	0	
NC	J020	HNE	1	Buena Vista Av San Francisco	37.76603	-122.44114	106	6/18/09	1/1/00	0	
NC	J020	HNN	1	Buena Vista Av San Francisco	37.76603	-122.44114	106	6/18/09	1/1/00	0	
NC	J020	HNZ	1	Buena Vista Av San Francisco	37.76603	-122.44114	106	6/18/09	1/1/00	0	
NC	J021	HNE	1	Alpine Rd Portola Valley	37.35655	-122.23656	407	6/30/09	10/1/12	0	
NC	J021	HNN	1	Alpine Rd Portola Valley	37.35655	-122.23656	407	6/30/09	10/1/12	0	
NC	J021	HNZ	1	Alpine Rd Portola Valley	37.35655	-122.23656	407	6/30/09	10/1/12	0	
NC	J022	HNE	1	Cottonwood Dr San Bruno	37.62998	-122.44516	146	7/6/09	1/1/00	0	
NC	J022	HNN	1	Cottonwood Dr San Bruno	37.62998	-122.44516	146	7/6/09	1/1/00	0	
NC	J022	HNZ	1	Cottonwood Dr San Bruno	37.62998	-122.44516	146	7/6/09	1/1/00	0	
NC	J023	HNE	1	Bunker Hill Dr San Mateo	37.52553	-122.34694	137	7/16/09	1/1/00	0	
NC	J023	HNN	1	Bunker Hill Dr San Mateo	37.52553	-122.34694	137	7/16/09	1/1/00	0	
NC	J023	HNZ	1	Bunker Hill Dr San Mateo	37.52553	-122.34694	137	7/16/09	1/1/00	0	
NC	J024	HNE	1	Canna Ct Mountain View	37.4021	-122.08537	16	8/13/09	4/1/14	0	
NC	J024	HNN	1	Canna Ct Mountain View	37.4021	-122.08537	16	8/13/09	4/1/14	0	
NC	J024	HNZ	1	Canna Ct Mountain View	37.4021	-122.08537	16	8/13/09	4/1/14	0	
NC	J025	HNE	1	Jason Wy Mountain View	37.39475	-122.07255	24	8/24/09	1/1/00	0	
NC	J025	HNN	1	Jason Wy Mountain View	37.39475	-122.07255	24	8/24/09	1/1/00	0	
NC	J025	HNZ	1	Jason Wy Mountain View	37.39475	-122.07255	24	8/24/09	1/1/00	0	
NC	J026	HNE	1	Barnsley Wy Sunnyvale	37.34935	-122.02391	50	8/31/09	1/1/00	0	
NC	J026	HNN	1	Barnsley Wy Sunnyvale	37.34935	-122.02391	50	8/31/09	1/1/00	0	
NC	J026	HNZ	1	Barnsley Wy Sunnyvale	37.34935	-122.02391	50	8/31/09	1/1/00	0	
NC	J027	HNE	1	Montclaire Ct Los Altos	37.3476	-122.08417	50	9/17/09	1/1/00	0	
NC	J027	HNN	1	Montclaire Ct Los Altos	37.3476	-122.08417	50	9/17/09	1/1/00	0	
NC	J027	HNZ	1	Montclaire Ct Los Altos	37.3476	-122.08417	50	9/17/09	1/1/00	0	
NC	J028	HNE	1	Larguita Ln Portola Valley	37.38795	-122.22319	150	9/23/09	9/11/13	0	
NC	J028	HNN	1	Larguita Ln Portola Valley	37.38795	-122.22319	150	9/23/09	9/11/13	0	
NC	J028	HNZ	1	Larguita Ln Portola Valley	37.38795	-122.22319	150	9/23/09	9/11/13	0	
NC	J029	HNE	1	San Jose Av Pacifica	37.63415	-122.49381	8	10/26/09	1/1/00	0	
NC	J029	HNN	1	San Jose Av Pacifica	37.63415	-122.49381	8	10/26/09	1/1/00	0	
NC	J029	HNZ	1	San Jose Av Pacifica	37.63415	-122.49381	8	10/26/09	1/1/00	0	
NC	J030	HNE	1	Los Altos Av Los Altos	37.3862	-122.12105	50	10/27/09	1/1/00	0	
NC	J030	HNN	1	Los Altos Av Los Altos	37.3862	-122.12105	50	10/27/09	1/1/00	0	
NC	J030	HNZ	1	Los Altos Av Los Altos	37.3862	-122.12105	50	10/27/09	1/1/00	0	
NC	J031	HNE	1	Madeira Dr Pacifica	37.5813	-122.48242	34	11/18/09	1/1/00	0	
NC	J031	HNN	1	Madeira Dr Pacifica	37.5813	-122.48242	34	11/18/09	1/1/00	0	
NC	J031	HNZ	1	Madeira Dr Pacifica	37.5813	-122.48242	34	11/18/09	1/1/00	0	
NC	J032	HNE	1	Euclid Av San Bruno	37.63145	-122.41499	4	11/25/09	1/1/00	0	
NC	J032	HNN	1	Euclid Av San Bruno	37.63145	-122.41499	4	11/25/09	1/1/00	0	
NC	J032	HNZ	1	Euclid Av San Bruno	37.63145	-122.41499	4	11/25/09	1/1/00	0	
NC	J033	HNE	1	Emilie Av Atherton	37.45285	-122.19582	19	11/30/09	1/1/00	0	
NC	J033	HNN	1	Emilie Av Atherton	37.45285	-122.19582	19	11/30/09	1/1/00	0	
NC	J033	HNZ	1	Emilie Av Atherton	37.45285	-122.19582	19	11/30/09	1/1/00	0	
NC	J034	HNE	1	Orange Av Los Altos	37.37022	-122.11345	70	12/7/09	1/1/00	0	
NC	J034	HNN	1	Orange Av Los Altos	37.37022	-122.11345	70	12/7/09	1/1/00	0	
NC	J034	HNZ	1	Orange Av Los Altos	37.37022	-122.11345	70	12/7/09	1/1/00	0	
NC	J035	HNE	1	Darrell Rd Hillsborough	37.5578	-122.37802	196	4/22/10	1/1/00	0	
NC	J035	HNN	1	Darrell Rd Hillsborough	37.5578	-122.37802	196	4/22/10	1/1/00	0	
NC	J035	HNZ	1	Darrell Rd Hillsborough	37.5578	-122.37802	196	4/22/10	1/1/00	0	
NC	J036	HNE	1	Bayview Av San Mateo	37.52835	-122.29781	49	4/22/10	1/1/00	0	
NC	J036	HNN	1	Bayview Av San Mateo	37.52835	-122.29781	49	4/22/10	1/1/00	0	
NC	J036	HNZ	1	Bayview Av San Mateo	37.52835	-122.29781	49	4/22/10	1/1/00	0	
NC	J037	HNE	1	Columbia Cr Redwood City	37.53628	-122.23754	-7	4/28/10	1/1/00	0	
NC	J037	HNN	1	Columbia Cr Redwood City	37.53628	-122.23754	-7	4/28/10	1/1/00	0	
NC	J037	HNZ	1	Columbia Cr Redwood City	37.53628	-122.23754	-7	4/28/10	1/1/00	0	
NC	J038	HNE	1	Golf Links Cr Santa Clara	37.33205	-121.96587	21	5/18/10	1/1/00	0	
NC	J038	HNN	1	Golf Links Cr Santa Clara	37.33205	-121.96587	21	5/18/10	1/1/00	0	
NC	J038	HNZ	1	Golf Links Cr Santa Clara	37.33205	-121.96587	21	5/18/10	1/1/00	0	
NC	J039	HNE	1	Merced Dr San Bruno	37.6212	-122.45285	229	5/24/10	1/1/00	0	
NC	J039	HNN	1	Merced Dr San Bruno	37.6212	-122.45285	229	5/24/10	1/1/00	0	
NC	J039	HNZ	1	Merced Dr San Bruno	37.6212	-122.45285	229	5/24/10	1/1/00	0	
NC	J040	HNE	1	Beach St San Francisco	37.80469	-122.43474	4	5/25/10	1/1/00	0	
NC	J040	HNN	1	Beach St San Francisco	37.80469	-122.43474	4	5/25/10	1/1/00	0	
NC	J040	HNZ	1	Beach St San Francisco	37.80469	-122.43474	4	5/25/10	1/1/00	0	
NC	J041	HNE	1	Scott St San Francisco	37.80049	-122.44144	7	5/25/10	1/1/00	0	
NC	J041	HNN	1	Scott St San Francisco	37.80049	-122.44144	7	5/25/10	1/1/00	0	
NC	J041	HNZ	1	Scott St San Francisco	37.80049	-122.44144	7	5/25/10	1/1/00	0	
NC	J042	HNE	1	Marina Bl San Francisco	37.80619	-122.43604	-5	6/9/10	1/1/00	0	
NC	J042	HNN	1	Marina Bl San Francisco	37.80619	-122.43604	-5	6/9/10	1/1/00	0	
NC	J042	HNZ	1	Marina Bl San Francisco	37.80619	-122.43604	-5	6/9/10	1/1/00	0	
NC	J043	HNE	1	Fillmore Av San Mateo	37.56011	-122.29549	-1	6/10/10	1/1/00	0	
NC	J043	HNN	1	Fillmore Av San Mateo	37.56011	-122.29549	-1	6/10/10	1/1/00	0	
NC	J043	HNZ	1	Fillmore Av San Mateo	37.56011	-122.29549	-1	6/10/10	1/1/00	0	
NC	J044	HNE	1	La Honda Rd Woodside	37.37096	-122.26444	388	6/17/10	1/1/00	0	
NC	J044	HNN	1	La Honda Rd Woodside	37.37096	-122.26444	388	6/17/10	1/1/00	0	
NC	J044	HNZ	1	La Honda Rd Woodside	37.37096	-122.26444	388	6/17/10	1/1/00	0	
NC	J045	HNE	1	Forest Av Belmont	37.52364	-122.30103	116	6/28/10	1/1/00	0	
NC	J045	HNN	1	Forest Av Belmont	37.52364	-122.30103	116	6/28/10	1/1/00	0	
NC	J045	HNZ	1	Forest Av Belmont	37.52364	-122.30103	116	6/28/10	1/1/00	0	
NC	J046	HNE	1	Strathmore Pl Los Gatos	37.25661	-121.96899	83	7/7/10	1/1/00	0	
NC	J046	HNN	1	Strathmore Pl Los Gatos	37.25661	-121.96899	83	7/7/10	1/1/00	0	
NC	J046	HNZ	1	Strathmore Pl Los Gatos	37.25661	-121.96899	83	7/7/10	1/1/00	0	
NC	J047	HNE	1	Hillcrest Dr San Jose	37.2079	-121.87061	106	7/7/10	3/27/14	0	
NC	J047	HNN	1	Hillcrest Dr San Jose	37.2079	-121.87061	106	7/7/10	3/27/14	0	
NC	J047	HNZ	1	Hillcrest Dr San Jose	37.2079	-121.87061	106	7/7/10	3/27/14	0	
NC	J048	HNE	1	Black Rd Los Gatos	37.19375	-122.01876	420	8/5/10	2/25/14	0	
NC	J048	HNE	2	Black Rd Los Gatos	37.19369	-122.01869	420	2/25/14	1/1/00	0	
NC	J048	HNN	1	Black Rd Los Gatos	37.19375	-122.01876	420	8/5/10	2/25/14	0	
NC	J048	HNN	2	Black Rd Los Gatos	37.19369	-122.01869	420	2/25/14	1/1/00	0	
NC	J048	HNZ	1	Black Rd Los Gatos	37.19375	-122.01876	420	8/5/10	2/25/14	0	
NC	J048	HNZ	2	Black Rd Los Gatos	37.19369	-122.01869	420	2/25/14	1/1/00	0	
NC	J049	HNE	1	Big Bend Dr Pacifica	37.58814	-122.45869	126	9/1/10	1/1/00	0	
NC	J049	HNN	1	Big Bend Dr Pacifica	37.58814	-122.45869	126	9/1/10	1/1/00	0	
NC	J049	HNZ	1	Big Bend Dr Pacifica	37.58814	-122.45869	126	9/1/10	1/1/00	0	
NC	J050	HNE	1	Juanita Av Pacifica	37.61113	-122.47785	45	9/9/10	1/1/00	0	
NC	J050	HNN	1	Juanita Av Pacifica	37.61113	-122.47785	45	9/9/10	1/1/00	0	
NC	J050	HNZ	1	Juanita Av Pacifica	37.61113	-122.47785	45	9/9/10	1/1/00	0	
NC	J051	HNE	1	So Tantau Av Cupertino	37.3129	-122.00784	63	9/20/10	1/1/00	0	
NC	J051	HNN	1	So Tantau Av Cupertino	37.3129	-122.00784	63	9/20/10	1/1/00	0	
NC	J051	HNZ	1	So Tantau Av Cupertino	37.3129	-122.00784	63	9/20/10	1/1/00	0	
NC	J052	HNE	1	Heritage Rd La Honda	37.29963	-122.24456	250	11/8/10	1/1/00	0	
NC	J052	HNN	1	Heritage Rd La Honda	37.29963	-122.24456	250	11/8/10	1/1/00	0	
NC	J052	HNZ	1	Heritage Rd La Honda	37.29963	-122.24456	250	11/8/10	1/1/00	0	
NC	J053	HNE	1	Portola Heights Rd La Honda	37.28842	-122.16063	750	11/18/10	7/1/14	0	
NC	J053	HNN	1	Portola Heights Rd La Honda	37.28842	-122.16063	750	11/18/10	7/1/14	0	
NC	J053	HNZ	1	Portola Heights Rd La Honda	37.28842	-122.16063	750	11/18/10	7/1/14	0	
NC	J054	HNE	1	Chandler St San Jose	37.24685	-121.82481	55	2/9/11	1/1/00	0	
NC	J054	HNN	1	Chandler St San Jose	37.24685	-121.82481	55	2/9/11	1/1/00	0	
NC	J054	HNZ	1	Chandler St San Jose	37.24685	-121.82481	55	2/9/11	1/1/00	0	
NC	J055	HNE	1	Milan Dr San Jose	37.39999	-121.92207	17	2/14/11	1/1/00	0	
NC	J055	HNN	1	Milan Dr San Jose	37.39999	-121.92207	17	2/14/11	1/1/00	0	
NC	J055	HNZ	1	Milan Dr San Jose	37.39999	-121.92207	17	2/14/11	1/1/00	0	
NC	J056	HNE	1	Golden Gate Av San Francisco	37.77834	-122.44289	68	3/1/11	1/1/00	0	
NC	J056	HNN	1	Golden Gate Av San Francisco	37.77834	-122.44289	68	3/1/11	1/1/00	0	
NC	J056	HNZ	1	Golden Gate Av San Francisco	37.77834	-122.44289	68	3/1/11	1/1/00	0	
NC	J057	HNE	1	5th Av San Francisco	37.78796	-122.46388	52	8/10/11	7/2/20	0	
NC	J057	HNN	1	5th Av San Francisco	37.78796	-122.46388	52	8/10/11	7/2/20	0	
NC	J057	HNZ	1	5th Av San Francisco	37.78796	-122.46388	52	8/10/11	7/2/20	0	
NC	J058	HNE	1	Oak Tree Lake Aptos	36.99804	-121.82727	198	1/31/12	1/1/00	0	
NC	J058	HNN	1	Oak Tree Lake Aptos	36.99804	-121.82727	198	1/31/12	1/1/00	0	
NC	J058	HNZ	1	Oak Tree Lake Aptos	36.99804	-121.82727	198	1/31/12	1/1/00	0	
NC	J059	HNE	1	Washington Bl Half Moon Bay	37.48933	-122.45275	8	3/6/12	3/23/16	0	
NC	J059	HNN	1	Washington Bl Half Moon Bay	37.48933	-122.45275	8	3/6/12	3/23/16	0	
NC	J059	HNZ	1	Washington Bl Half Moon Bay	37.48933	-122.45275	8	3/6/12	3/23/16	0	
NC	J060	HNE	1	Alpha St San Francisco	37.71274	-122.40527	2	4/3/12	1/1/00	0	
NC	J060	HNN	1	Alpha St San Francisco	37.71274	-122.40527	2	4/3/12	1/1/00	0	
NC	J060	HNZ	1	Alpha St San Francisco	37.71274	-122.40527	2	4/3/12	1/1/00	0	
NC	J061	HNE	1	Lakeshore Dr San Francisco	37.73057	-122.49742	22	4/4/12	1/1/00	0	
NC	J061	HNN	1	Lakeshore Dr San Francisco	37.73057	-122.49742	22	4/4/12	1/1/00	0	
NC	J061	HNZ	1	Lakeshore Dr San Francisco	37.73057	-122.49742	22	4/4/12	1/1/00	0	
NC	J062	HNE	1	Challenge Ct Foster City	37.56264	-122.26581	5	5/15/12	1/1/00	0	
NC	J062	HNN	1	Challenge Ct Foster City	37.56264	-122.26581	5	5/15/12	1/1/00	0	
NC	J062	HNZ	1	Challenge Ct Foster City	37.56264	-122.26581	5	5/15/12	1/1/00	0	
NC	J063	HNE	1	Smith Gr. Bonny Doon	37.01745	-122.12707	226	7/11/12	1/1/00	0	
NC	J063	HNN	1	Smith Gr. Bonny Doon	37.01745	-122.12707	226	7/11/12	1/1/00	0	
NC	J063	HNZ	1	Smith Gr. Bonny Doon	37.01745	-122.12707	226	7/11/12	1/1/00	0	
NC	J064	HNE	1	Swett Rd. Woodside	37.4203	-122.32397	659	9/6/12	1/1/00	0	
NC	J064	HNN	1	Swett Rd. Woodside	37.4203	-122.32397	659	9/6/12	1/1/00	0	
NC	J064	HNZ	1	Swett Rd. Woodside	37.4203	-122.32397	659	9/6/12	1/1/00	0	
NC	J065	HNE	1	Samedra St. Sunnyvale	37.34322	-122.05125	56	9/6/12	1/1/00	0	
NC	J065	HNN	1	Samedra St. Sunnyvale	37.34322	-122.05125	56	9/6/12	1/1/00	0	
NC	J065	HNZ	1	Samedra St. Sunnyvale	37.34322	-122.05125	56	9/6/12	1/1/00	0	
NC	J066	HNE	1	Loma Prieta Wy Los Gatos	37.10108	-121.87676	749	9/24/12	1/1/00	0	
NC	J066	HNN	1	Loma Prieta Wy Los Gatos	37.10108	-121.87676	749	9/24/12	1/1/00	0	
NC	J066	HNZ	1	Loma Prieta Wy Los Gatos	37.10108	-121.87676	749	9/24/12	1/1/00	0	
NC	J067	HNE	1	Reservoir Rd Hillsboro	37.55414	-122.34096	52	2/19/13	1/1/00	0	
NC	J067	HNN	1	Reservoir Rd Hillsboro	37.55414	-122.34096	52	2/19/13	1/1/00	0	
NC	J067	HNZ	1	Reservoir Rd Hillsboro	37.55414	-122.34096	52	2/19/13	1/1/00	0	
NC	JBG	HNE	--	Bear Gulch Road #2	37.34305	-122.33976	135	3/3/01	1/1/00	0	
NC	JBG	HNN	--	Bear Gulch Road #2	37.34305	-122.33976	135	3/3/01	1/1/00	0	
NC	JBG	HNZ	--	Bear Gulch Road #2	37.34305	-122.33976	135	3/3/01	1/1/00	0	
NC	JBMB	HNE	--	Black Mountain #3	37.31861	-122.15314	786	5/23/01	1/1/00	0	
NC	JBMB	HNN	--	Black Mountain #3	37.31861	-122.15314	786	5/23/01	1/1/00	0	
NC	JBMB	HNZ	--	Black Mountain #3	37.31861	-122.15314	786	5/23/01	1/1/00	0	
NC	JBNB	HNE	--	Ben Lomond Mountain	37.12045	-122.1552	786	5/23/08	1/1/00	0	
NC	JBNB	HNN	--	Ben Lomond Mountain	37.12045	-122.1552	786	5/23/08	1/1/00	0	
NC	JBNB	HNZ	--	Ben Lomond Mountain	37.12045	-122.1552	786	5/23/08	1/1/00	0	
NC	JBR	HNE	--	Bear Creek Rd	37.17217	-122.01121	441	5/16/01	1/1/00	0	
NC	JBR	HNN	--	Bear Creek Rd	37.17217	-122.01121	441	5/16/01	1/1/00	0	
NC	JBR	HNZ	--	Bear Creek Rd	37.17217	-122.01121	441	5/16/01	1/1/00	0	
NC	JCH	HNE	--	Cahill Ridge	37.51704	-122.3773	290	6/5/96	1/1/00	0	
NC	JCH	HNN	--	Cahill Ridge	37.51704	-122.3773	290	6/5/96	1/1/00	0	
NC	JCH	HNZ	--	Cahill Ridge	37.51704	-122.3773	290	7/31/09	1/1/00	0	
NC	JECB	HNE	--	Eureka Canyon Rd	37.04922	-121.80724	365	6/20/03	1/1/00	0	
NC	JECB	HNN	--	Eureka Canyon Rd	37.04922	-121.80724	365	6/20/03	1/1/00	0	
NC	JECB	HNZ	--	Eureka Canyon Rd	37.04922	-121.80724	365	6/20/03	1/1/00	0	
NC	JELB	HNE	--	Ellicott	36.92745	-121.82764	81	7/19/06	1/1/00	0	
NC	JELB	HNN	--	Ellicott	36.92745	-121.82764	81	7/19/06	1/1/00	0	
NC	JELB	HNZ	--	Ellicott	36.92745	-121.82764	81	7/19/06	1/1/00	0	
NC	JFP	HNE	--	Foothills Park	37.36045	-122.18986	291	6/6/03	1/1/00	0	
NC	JFP	HNN	--	Foothills Park	37.36045	-122.18986	291	6/6/03	1/1/00	0	
NC	JFP	HNZ	--	Foothills Park	37.36045	-122.18986	291	6/6/03	1/1/00	0	
NC	JGR	HNE	--	El Granada #2	37.51604	-122.45815	282	9/13/00	1/1/00	0	
NC	JGR	HNN	--	El Granada #2	37.51604	-122.45815	282	9/13/00	1/1/00	0	
NC	JGR	HNZ	--	El Granada #2	37.51604	-122.45815	282	9/13/00	1/1/00	0	
NC	JHU	HNE	--	Huhtala Ln	37.21427	-122.17168	234	9/15/00	1/1/00	0	
NC	JHU	HNN	--	Huhtala Ln	37.21427	-122.17168	234	9/15/00	1/1/00	0	
NC	JHU	HNZ	--	Huhtala Ln	37.21427	-122.17168	234	9/15/00	1/1/00	0	
NC	JJO	HNE	--	St Josephs Hill	37.20631	-121.97726	343	5/29/01	1/1/00	0	
NC	JJO	HNN	--	St Josephs Hill	37.20631	-121.97726	343	5/29/01	1/1/00	0	
NC	JJO	HNZ	--	St Josephs Hill	37.20631	-121.97726	343	5/29/01	1/1/00	0	
NC	JLAB	HNE	--	Laurel Hill	37.15432	-121.73467	318	5/9/01	1/1/00	0	
NC	JLAB	HNN	--	Laurel Hill	37.15432	-121.73467	318	5/9/01	1/1/00	0	
NC	JLAB	HNZ	--	Laurel Hill	37.15432	-121.73467	318	5/9/01	1/1/00	0	
NC	JMGB	HNE	--	Milagra Ridge #3	37.63719	-122.47482	170	6/8/01	1/1/00	0	
NC	JMGB	HNN	--	Milagra Ridge #3	37.63719	-122.47482	170	6/8/01	1/1/00	0	
NC	JMGB	HNZ	--	Milagra Ridge #3	37.63719	-122.47482	170	6/8/01	1/1/00	0	
NC	JPC	HNE	--	Peters Creek	37.2708	-122.21276	257	3/7/01	8/26/19	0	
NC	JPC	HNN	--	Peters Creek	37.2708	-122.21276	257	3/7/01	8/26/19	0	
NC	JPC	HNZ	--	Peters Creek	37.2708	-122.21276	257	3/7/01	8/26/19	0	
NC	JPR	HNE	--	Presidio S.F. #2	37.79527	-122.47495	94	1/10/07	1/1/00	0	
NC	JPR	HNN	--	Presidio S.F. #2	37.79527	-122.47495	94	1/10/07	1/1/00	0	
NC	JPR	HNZ	--	Presidio S.F. #2	37.79527	-122.47495	94	1/10/07	1/1/00	0	
NC	JPSB	HNE	--	Pescadero #2	37.19855	-122.34671	64	11/15/00	1/1/00	0	
NC	JPSB	HNN	--	Pescadero #2	37.19855	-122.34671	64	11/15/00	1/1/00	0	
NC	JPSB	HNZ	--	Pescadero #2	37.19855	-122.34671	64	11/15/00	1/1/00	0	
