$                                                  
-123.55239       41.93071
-123.55308       41.93039
-123.55309       41.92996
-123.55247       41.92918
-123.55233       41.92833
-123.55210       41.92750
-123.55255       41.92688
-123.55288       41.92645
-123.55320       41.92586
-123.55344       41.92529
-123.55351       41.92444
-123.55354       41.92371
-123.55370       41.92182
-123.55363       41.92091
-123.55350       41.92022
-123.55353       41.91940
-123.55349       41.91838
-123.55333       41.91818
-123.55296       41.91766
-123.55273       41.91710
-123.55257       41.91672
-123.55229       41.91593
-123.55228       41.91539
-123.55240       41.91482
-123.55257       41.91428
-123.55286       41.91390
-123.55334       41.91356
-123.55412       41.91306
-123.55466       41.91261
-123.55520       41.91212
-123.55576       41.91149
-123.55621       41.91095
-123.55647       41.91031
-123.55679       41.90959
-123.55720       41.90896
-123.55740       41.90844
-123.55782       41.90763
-123.55791       41.90689
-123.55814       41.90634
-123.55832       41.90613
-123.55892       41.90590
-123.55968       41.90557
-123.56055       41.90530
-123.56123       41.90508
-123.56173       41.90455
-123.56195       41.90419
-123.56236       41.90394
-123.56324       41.90360
-123.56427       41.90330
-123.56520       41.90331
-123.56607       41.90346
-123.56670       41.90354
-123.56804       41.90354
-123.56898       41.90386
-123.56973       41.90420
-123.57059       41.90430
-123.57222       41.90439
-123.57312       41.90428
-123.57400       41.90396
-123.57542       41.90336
-123.57679       41.90314
-123.57737       41.90328
-123.57789       41.90358
-123.57813       41.90375
-123.57858       41.90387
-123.57898       41.90404
-123.57954       41.90421
-123.58010       41.90433
-123.58085       41.90437
-123.58206       41.90439
-123.58437       41.90454
-123.58560       41.90466
-123.58707       41.90484
-123.58837       41.90506
-123.58948       41.90527
-123.59026       41.90537
-123.59121       41.90545
-123.59190       41.90575
-123.59223       41.90629
-123.59245       41.90605
-123.59264       41.90536
-123.59296       41.90484
-123.59325       41.90448
-123.59342       41.90392
-123.59382       41.90322
-123.59422       41.90245
-123.59462       41.90195
-123.59529       41.90139
-123.59582       41.90110
-123.59641       41.90085
-123.59718       41.90046
-123.59764       41.90000
-123.59791       41.89954
-123.59823       41.89917
-123.59834       41.89856
-123.59827       41.89796
-123.59793       41.89712
-123.59760       41.89679
-123.59725       41.89640
-123.59696       41.89599
-123.59630       41.89482
-123.59620       41.89433
-123.59646       41.89417
-123.59695       41.89388
-123.59715       41.89369
-123.59728       41.89322
-123.59766       41.89256
-123.59811       41.89206
-123.59858       41.89179
-123.59919       41.89162
-123.59959       41.89157
-123.60039       41.89115
-123.60063       41.89077
-123.60098       41.89010
-123.60132       41.88965
-123.60202       41.88925
-123.60255       41.88898
-123.60297       41.88868
$segment
-123.60297       41.88868
